,Filename,Participant,Age,Tokens
0,03\03a.cha,11312/c-00020713-1,3;01.,"[Token(word='.', pos=None, mor=None, gra=None), Token(word='when', pos='conj', mor='when', gra=Gra(dep=1, head=4, rel='LINK')), Token(word=""he's"", pos='pro:sub', mor='he', gra=Gra(dep=2, head=4, rel='SUBJ')), Token(word='CLITIC', pos='aux', mor='be&3S', gra=Gra(dep=3, head=4, rel='AUX')), Token(word='sleeping', pos='part', mor='sleep-PRESP', gra=Gra(dep=4, head=0, rel='ROOT')), Token(word=',', pos='cm', mor='cm', gra=Gra(dep=5, head=4, rel='LP')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=4, rel='PUNCT')), Token(word='and', pos='coord', mor='and', gra=Gra(dep=1, head=4, rel='LINK')), Token(word='his', pos='det:poss', mor='his', gra=Gra(dep=2, head=3, rel='DET')), Token(word='frog', pos='n', mor='frog', gra=Gra(dep=3, head=4, rel='SUBJ')), Token(word='getting', pos='n:gerund', mor='get-PRESP', gra=Gra(dep=4, head=0, rel='ROOT')), Token(word='out', pos='prep', mor='out', gra=Gra(dep=5, head=4, rel='JCT')), Token(word='!', pos='!', mor='', gra=Gra(dep=6, head=4, rel='PUNCT')), Token(word='.', pos=None, mor=None, gra=None), Token(word='oh', pos='co', mor='oh', gra=Gra(dep=1, head=4, rel='COM')), Token(word='what↑', pos='pro:int', mor='what', gra=Gra(dep=2, head=4, rel='LINK')), Token(word='he', pos='pro:sub', mor='he', gra=Gra(dep=3, head=4, rel='SUBJ')), Token(word='licked', pos='v', mor='lick-PAST', gra=Gra(dep=4, head=0, rel='ROOT')), Token(word='on', pos='prep', mor='on', gra=Gra(dep=5, head=4, rel='JCT')), Token(word='his', pos='det:poss', mor='his', gra=Gra(dep=6, head=7, rel='DET')), Token(word='face', pos='n', mor='face', gra=Gra(dep=7, head=5, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=8, head=4, rel='PUNCT')), Token(word='and', pos='coord', mor='and', gra=Gra(dep=1, head=3, rel='LINK')), Token(word='he', pos='pro:sub', mor='he', gra=Gra(dep=2, head=3, rel='SUBJ')), Token(word='fell', pos='v', mor='fall&PAST', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='out', pos='prep', mor='out', gra=Gra(dep=4, head=3, rel='JCT')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=5, head=6, rel='DET')), Token(word='window', pos='n', mor='window', gra=Gra(dep=6, head=4, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=7, head=3, rel='PUNCT')), Token(word='bee', pos='n', mor='bee', gra=Gra(dep=1, head=2, rel='MOD')), Token(word='beehive', pos='n', mor='beehive', gra=Gra(dep=2, head=0, rel='INCROOT')), Token(word='.', pos='.', mor='', gra=Gra(dep=3, head=2, rel='PUNCT')), Token(word=""he's"", pos='pro:sub', mor='he', gra=Gra(dep=1, head=3, rel='SUBJ')), Token(word='CLITIC', pos='aux', mor='be&3S', gra=Gra(dep=2, head=3, rel='AUX')), Token(word='standing', pos='part', mor='stand-PRESP', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='on', pos='prep', mor='on', gra=Gra(dep=4, head=3, rel='JCT')), Token(word='two', pos='det:num', mor='two', gra=Gra(dep=5, head=6, rel='QUANT')), Token(word='toes', pos='n', mor='toe-PL', gra=Gra(dep=6, head=4, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=7, head=3, rel='PUNCT')), Token(word='he', pos='pro:sub', mor='he', gra=Gra(dep=1, head=2, rel='SUBJ')), Token(word='broke', pos='v', mor='break&PAST', gra=Gra(dep=2, head=0, rel='ROOT')), Token(word='it', pos='pro:per', mor='it', gra=Gra(dep=3, head=2, rel='OBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=4, head=2, rel='PUNCT')), Token(word='a', pos='det:art', mor='a', gra=Gra(dep=1, head=2, rel='DET')), Token(word='owl', pos='n', mor='owl', gra=Gra(dep=2, head=3, rel='SUBJ')), Token(word='flew', pos='v', mor='fly&PAST', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='out', pos='adv', mor='out', gra=Gra(dep=4, head=3, rel='JCT')), Token(word='of', pos='prep', mor='of', gra=Gra(dep=5, head=4, rel='JCT')), Token(word='here', pos='adv', mor='here', gra=Gra(dep=6, head=5, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=7, head=3, rel='PUNCT')), Token(word='and', pos='coord', mor='and', gra=Gra(dep=1, head=4, rel='LINK')), Token(word=""he's"", pos='pro:sub', mor='he', gra=Gra(dep=2, head=4, rel='SUBJ')), Token(word='CLITIC', pos='aux', mor='be&3S', gra=Gra(dep=3, head=4, rel='AUX')), Token(word='running', pos='part', mor='run-PRESP', gra=Gra(dep=4, head=0, rel='ROOT')), Token(word='away', pos='adv', mor='away', gra=Gra(dep=5, head=4, rel='JCT')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=4, rel='PUNCT')), Token(word=""he's"", pos='pro:sub', mor='he', gra=Gra(dep=1, head=2, rel='SUBJ')), Token(word='CLITIC', pos='cop', mor='be&3S', gra=Gra(dep=2, head=0, rel='ROOT')), Token(word='sad', pos='adj', mor='sad', gra=Gra(dep=3, head=2, rel='PRED')), Token(word='.', pos='.', mor='', gra=Gra(dep=4, head=2, rel='PUNCT')), Token(word='a', pos='det:art', mor='a', gra=Gra(dep=1, head=2, rel='DET')), Token(word='reindeer', pos='n', mor='reindeer', gra=Gra(dep=2, head=0, rel='INCROOT')), Token(word='.', pos='.', mor='', gra=Gra(dep=3, head=2, rel='PUNCT')), Token(word='he', pos='pro:sub', mor='he', gra=Gra(dep=1, head=2, rel='SUBJ')), Token(word='threw', pos='v', mor='throw&PAST', gra=Gra(dep=2, head=0, rel='ROOT')), Token(word='them', pos='pro:obj', mor='them', gra=Gra(dep=3, head=2, rel='OBJ')), Token(word='down', pos='adv', mor='down', gra=Gra(dep=4, head=2, rel='JCT')), Token(word='.', pos='.', mor='', gra=Gra(dep=5, head=2, rel='PUNCT')), Token(word='.', pos=None, mor=None, gra=None), Token(word='frogs', pos='n', mor='frog-PL', gra=Gra(dep=1, head=0, rel='INCROOT')), Token(word='!', pos='!', mor='', gra=Gra(dep=2, head=1, rel='PUNCT')), Token(word='a', pos='det:art', mor='a', gra=Gra(dep=1, head=3, rel='DET')), Token(word='whole', pos='adj', mor='whole', gra=Gra(dep=2, head=3, rel='MOD')), Token(word='family', pos='n', mor='family', gra=Gra(dep=3, head=0, rel='INCROOT')), Token(word='of', pos='prep', mor='of', gra=Gra(dep=4, head=3, rel='NJCT')), Token(word='frogs', pos='n', mor='frog-PL', gra=Gra(dep=5, head=4, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=3, rel='PUNCT')), Token(word='he', pos='pro:sub', mor='he', gra=Gra(dep=1, head=4, rel='SUBJ')), Token(word=""doesn't"", pos='mod', mor='do&3S', gra=Gra(dep=2, head=4, rel='AUX')), Token(word='CLITIC', pos='neg', mor='not', gra=Gra(dep=3, head=2, rel='NEG')), Token(word='have', pos='v', mor='have', gra=Gra(dep=4, head=0, rel='ROOT')), Token(word='a', pos='det:art', mor='a', gra=Gra(dep=5, head=6, rel='DET')), Token(word='family', pos='n', mor='family', gra=Gra(dep=6, head=4, rel='OBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=7, head=4, rel='PUNCT'))]"
1,03\03b.cha,11312/c-00020714-1,3;04.,"[Token(word=""they're"", pos='pro:sub', mor='they', gra=Gra(dep=1, head=3, rel='SUBJ')), Token(word='CLITIC', pos='aux', mor='be&PRES', gra=Gra(dep=2, head=3, rel='AUX')), Token(word='looking', pos='part', mor='look-PRESP', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='at', pos='prep', mor='at', gra=Gra(dep=4, head=3, rel='JCT')), Token(word='it', pos='pro:per', mor='it', gra=Gra(dep=5, head=4, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=3, rel='PUNCT')), Token(word='and', pos='coord', mor='and', gra=Gra(dep=1, head=3, rel='LINK')), Token(word=""there's"", pos='pro:exist', mor='there', gra=Gra(dep=2, head=3, rel='SUBJ')), Token(word='CLITIC', pos='cop', mor='be&3S', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='a', pos='det:art', mor='a', gra=Gra(dep=4, head=5, rel='DET')), Token(word='frog', pos='n', mor='frog', gra=Gra(dep=5, head=3, rel='PRED')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=3, rel='PUNCT')), Token(word=""he's"", pos='pro:sub', mor='he', gra=Gra(dep=1, head=3, rel='SUBJ')), Token(word='CLITIC', pos='aux', mor='be&3S', gra=Gra(dep=2, head=3, rel='AUX')), Token(word='look^ing', pos='part', mor='look-PRESP', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='at', pos='prep', mor='at', gra=Gra(dep=4, head=3, rel='JCT')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=5, head=6, rel='DET')), Token(word='jar', pos='n', mor='jar', gra=Gra(dep=6, head=4, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=7, head=3, rel='PUNCT')), Token(word='because', pos='conj', mor='because', gra=Gra(dep=1, head=3, rel='LINK')), Token(word='his', pos='det:poss', mor='his', gra=Gra(dep=2, head=3, rel='DET')), Token(word=""frog's"", pos='adj', mor='frog&dn-POSS', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='not', pos='neg', mor='not', gra=Gra(dep=4, head=3, rel='NEG')), Token(word='there', pos='adv', mor='there', gra=Gra(dep=5, head=3, rel='JCT')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=3, rel='PUNCT')), Token(word='getting', pos='n:gerund', mor='get-PRESP', gra=Gra(dep=1, head=0, rel='INCROOT')), Token(word='out', pos='prep', mor='out', gra=Gra(dep=2, head=1, rel='JCT')), Token(word='.', pos='.', mor='', gra=Gra(dep=3, head=1, rel='PUNCT')), Token(word='.', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None), Token(word='climbing', pos='part', mor='climb-PRESP', gra=Gra(dep=1, head=0, rel='INCROOT')), Token(word='up', pos='prep', mor='up', gra=Gra(dep=2, head=1, rel='JCT')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=3, head=4, rel='DET')), Token(word='tree', pos='n', mor='tree', gra=Gra(dep=4, head=2, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=5, head=1, rel='PUNCT')), Token(word='.', pos=None, mor=None, gra=None), Token(word='running', pos='part', mor='run-PRESP', gra=Gra(dep=1, head=0, rel='INCROOT')), Token(word='away', pos='adv', mor='away', gra=Gra(dep=2, head=1, rel='JCT')), Token(word='.', pos='.', mor='', gra=Gra(dep=3, head=1, rel='PUNCT')), Token(word='fell', pos='v', mor='fall&PAST', gra=Gra(dep=1, head=0, rel='ROOT')), Token(word='off', pos='prep', mor='off', gra=Gra(dep=2, head=1, rel='JCT')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=3, head=4, rel='DET')), Token(word='tree', pos='n', mor='tree', gra=Gra(dep=4, head=2, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=5, head=1, rel='PUNCT')), Token(word='.', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None), Token(word='and', pos='coord', mor='and', gra=Gra(dep=1, head=5, rel='LINK')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=2, head=3, rel='DET')), Token(word=""boy's"", pos='n', mor='boy', gra=Gra(dep=3, head=5, rel='SUBJ')), Token(word='CLITIC', pos='aux', mor='be&3S', gra=Gra(dep=4, head=5, rel='AUX')), Token(word='falling', pos='part', mor='fall-PRESP', gra=Gra(dep=5, head=0, rel='ROOT')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=5, rel='PUNCT')), Token(word='he', pos='pro:sub', mor='he', gra=Gra(dep=1, head=2, rel='SUBJ')), Token(word='falled', pos='v', mor='fall-PAST', gra=Gra(dep=2, head=0, rel='ROOT')), Token(word='into', pos='prep', mor='into', gra=Gra(dep=3, head=2, rel='JCT')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=4, head=5, rel='DET')), Token(word='water', pos='n', mor='water', gra=Gra(dep=5, head=3, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=6, head=2, rel='PUNCT')), Token(word='.', pos=None, mor=None, gra=None), Token(word='and', pos='coord', mor='and', gra=Gra(dep=1, head=3, rel='LINK')), Token(word=""there's"", pos='pro:exist', mor='there', gra=Gra(dep=2, head=3, rel='SUBJ')), Token(word='CLITIC', pos='cop', mor='be&3S', gra=Gra(dep=3, head=0, rel='ROOT')), Token(word='frogs', pos='n', mor='frog-PL', gra=Gra(dep=4, head=3, rel='PRED')), Token(word='.', pos='.', mor='', gra=Gra(dep=5, head=3, rel='PUNCT')), Token(word='they', pos='pro:sub', mor='they', gra=Gra(dep=1, head=0, rel='INCROOT')), Token(word='in', pos='prep', mor='in', gra=Gra(dep=2, head=1, rel='JCT')), Token(word='the', pos='det:art', mor='the', gra=Gra(dep=3, head=4, rel='DET')), Token(word='water', pos='n', mor='water', gra=Gra(dep=4, head=2, rel='POBJ')), Token(word='.', pos='.', mor='', gra=Gra(dep=5, head=1, rel='PUNCT'))]"
